IND,YEAR,EMP,WAGE,CAP,INDOUTPT,N,W,K,YS,REC,YEARM1,ID,NL1,NL2,WL1,KL1,KL2,YSL1,YSL2,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984 
5,1978,75.0879974,20.9398003,27.5732002,99,4.3186607,3.0416517,3.3168442,4.5951200,646,1977,93,4.3129578, ,3.0287850,3.2967327, ,4.5501857, ,0,0,1,0,0,0,0,0,0 
5,1979,73.1370010,21.4612999,27.8265991,102.5000000,4.2923346,3.0662513,3.3259923,4.6298628,647,1978,93,4.3186607,4.3129578,3.0416517,3.3168442,3.2967327,4.5951200,4.5501857,0,0,0,1,0,0,0,0,0 
5,1980,101.0400009,21.5776005,36.7509995,101.6500015,4.6155167,3.0716558,3.6041653,4.6215358,648,1979,93,4.2923346,4.3186607,3.0662513,3.3259923,3.3168442,4.6298628,4.5951200,0,0,0,0,1,0,0,0,0 
5,1981,90.8939972,21.2196007,31.7159996,98.4749985,4.5096941,3.0549252,3.4568212,4.5898027,649,1980,93,4.6155167,4.2923346,3.0716558,3.6041653,3.3259923,4.6215358,4.6298628,0,0,0,0,0,1,0,0,0 
5,1982,78.0830002,22.6926003,30.0867004,94.9749985,4.3577724,3.1220388,3.4040833,4.5536137,650,1981,93,4.5096941,4.6155167,3.0549252,3.4568212,3.6041653,4.5898027,4.6215358,0,0,0,0,0,0,1,0,0 
5,1983,73.5589981,23.5344009,28.7049999,100.7750015,4.2980876,3.1584632,3.3570714,4.6128902,651,1982,93,4.3577724,4.5096941,3.1220388,3.4040833,3.4568212,4.5536137,4.5898027,0,0,0,0,0,0,0,1,0 
4,1976,2.5170000,31.4967003,.3275000,117.5999985,.9230677,3.4498827,-1.1162673,4.7672892,652,1983,94, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,2.5170000,28.2250996,.3478000,115.8750000,.9230677,3.3402116,-1.0561277,4.7525120,653,1976,94,.9230677, ,3.4498827,-1.1162673, ,4.7672892, ,0,1,0,0,0,0,0,0,0 
4,1978,2.5009999,27.8012009,.3511000,113.5250015,.9166906,3.3250792,-1.0466841,4.7320232,654,1977,94,.9230677,.9230677,3.3402116,-1.0561277,-1.1162673,4.7525120,4.7672892,0,0,1,0,0,0,0,0,0 
4,1979,2.3980000,26.7117004,.3839000,109.8750000,.8746350,3.2851017,-.9573732,4.6993432,655,1978,94,.9166906,.9230677,3.3250792,-1.0466841,-1.0561277,4.7320232,4.7525120,0,0,0,1,0,0,0,0,0 
4,1980,2.3120000,26.1238995,.3905000,102.2249985,.8381130,3.2628505,-.9403273,4.6271763,656,1979,94,.8746350,.9166906,3.2851017,-.9573732,-1.0466841,4.6993432,4.7320232,0,0,0,0,1,0,0,0,0 
4,1981,1.9280000,25.9267006,.3578000,91.9000015,.6564832,3.2552733,-1.0277811,4.5207009,657,1980,94,.8381130,.8746350,3.2628505,-.9403273,-.9573732,4.6271763,4.6993432,0,0,0,0,0,1,0,0,0 
4,1982,1.6569999,28.8777008,.2766000,90.1750031,.5050087,3.3630698,-1.2851828,4.5017524,658,1981,94,.6564832,.8381130,3.2552733,-1.0277811,-.9403273,4.5207009,4.6271763,0,0,0,0,0,0,1,0,0 
1,1976,.9530000,26.1334991,.3214000,126.7636032,-.0481404,3.2632179,-1.1350689,4.8423238,659,1982,95, , , , , , , ,1,0,0,0,0,0,0,0,0 
1,1977,.9470000,24.0809994,.3291000,128.3652954,-.0544562,3.1814232,-1.1113936,4.8548799,660,1976,95,-.0481404, ,3.2632179,-1.1350689, ,4.8423238, ,0,1,0,0,0,0,0,0,0 
1,1978,.9250000,23.9431000,.3767000,124.4506989,-.0779615,3.1756802,-.9763061,4.8239098,661,1977,95,-.0544562,-.0481404,3.1814232,-1.1113936,-1.1350689,4.8548799,4.8423238,0,0,1,0,0,0,0,0,0 
1,1979,1.0740000,26.5403996,.4422000,125.2175980,.0713900,3.2786682,-.8159930,4.8300529,662,1978,95,-.0779615,-.0544562,3.1756802,-.9763061,-1.1113936,4.8239098,4.8548799,0,0,0,1,0,0,0,0,0 
1,1980,1.0510000,23.3327007,.3851000,100,.0497421,3.1498559,-.9542522,4.6051702,663,1979,95,.0713900,-.0779615,3.2786682,-.8159930,-.9763061,4.8300529,4.8239098,0,0,0,0,1,0,0,0,0 
1,1981,.9340000,28.9286995,.2780000,97.4304962,-.0682788,3.3648341,-1.2801342,4.5791392,664,1980,95,.0497421,.0713900,3.1498559,-.9542522,-.8159930,4.6051702,4.8300529,0,0,0,0,0,1,0,0,0 
1,1982,.8760000,28.8885994,.2524000,96.6797028,-.1323892,3.3634470,-1.3767401,4.5714035,665,1981,95,-.0682788,.0497421,3.3648341,-1.2801342,-.9542522,4.5791392,4.6051702,0,0,0,0,0,0,1,0,0 
1,1976,51.3950005,22.8391991,9.2438002,126.7636032,3.9395409,3.1284783,2.2239530,4.8423238,666,1982,96, , , , , , , ,1,0,0,0,0,0,0,0,0 
1,1977,51.4900017,21.4130001,8.7651997,128.3652954,3.9413877,3.0639982,2.1707892,4.8548799,667,1976,96,3.9395409, ,3.1284783,2.2239530, ,4.8423238, ,0,1,0,0,0,0,0,0,0 
1,1978,60.2999992,23.0935993,12.8004999,124.4506989,4.0993319,3.1395555,2.5494843,4.8239098,668,1977,96,3.9413877,3.9395409,3.0639982,2.1707892,2.2239530,4.8548799,4.8423238,0,0,1,0,0,0,0,0,0 
1,1979,59.5000000,25.8283005,12.1624002,125.2175980,4.0859761,3.2514708,2.4983492,4.8300529,669,1978,96,4.0993319,3.9413877,3.1395555,2.5494843,2.1707892,4.8239098,4.8548799,0,0,0,1,0,0,0,0,0 
1,1980,50.2999992,23.7527008,11.0556002,100,3.9180050,3.1676962,2.4029372,4.6051702,670,1979,96,4.0859761,4.0993319,3.2514708,2.4983492,2.5494843,4.8300529,4.8239098,0,0,0,0,1,0,0,0,0 
1,1981,42.5999985,25.8348007,9.7608995,97.4304962,3.7518542,3.2517223,2.2783844,4.5791392,671,1980,96,3.9180050,4.0859761,3.1676962,2.4029372,2.4983492,4.6051702,4.8300529,0,0,0,0,0,1,0,0,0 
1,1982,27.7000008,27.8421993,5.1662998,96.6797028,3.3214324,3.3265529,1.6421567,4.5714035,672,1981,96,3.7518542,3.9180050,3.2517223,2.2783844,2.4029372,4.5791392,4.6051702,0,0,0,0,0,0,1,0,0 
4,1976,23.4230003,30.9570999,3.6468000,117.5999985,3.1537185,3.4326024,1.2938501,4.7672892,673,1982,97, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,23.5669994,26.5776997,3.8748000,115.8750000,3.1598475,3.2800725,1.3544941,4.7525120,674,1976,97,3.1537185, ,3.4326024,1.2938501, ,4.7672892, ,0,1,0,0,0,0,0,0,0 
4,1978,23.9890003,24.1513996,4.3406000,113.5250015,3.1775954,3.1843424,1.4680126,4.7320232,675,1977,97,3.1598475,3.1537185,3.2800725,1.3544941,1.2938501,4.7525120,4.7672892,0,0,1,0,0,0,0,0,0 
4,1979,23.3470001,23.2528000,4.4106002,109.8750000,3.1504686,3.1464255,1.4840108,4.6993432,676,1978,97,3.1775954,3.1598475,3.1843424,1.4680126,1.3544941,4.7320232,4.7525120,0,0,0,1,0,0,0,0,0 
4,1980,22.5970001,24.5296001,4.3723001,102.2249985,3.1178172,3.1998806,1.4752892,4.6271763,677,1979,97,3.1504686,3.1775954,3.1464255,1.4840108,1.4680126,4.6993432,4.7320232,0,0,0,0,1,0,0,0,0 
4,1981,17.4050007,24.1678009,3.6176000,91.9000015,2.8567576,3.1850212,1.2858108,4.5207009,678,1980,97,3.1178172,3.1504686,3.1998806,1.4752892,1.4840108,4.6271763,4.6993432,0,0,0,0,0,1,0,0,0 
4,1982,14.9399996,25.9438992,2.8927000,90.1750031,2.7040422,3.2559364,1.0621903,4.5017524,679,1981,97,2.8567576,3.1178172,3.1850212,1.2858108,1.4752892,4.5207009,4.6271763,0,0,0,0,0,0,1,0,0 
1,1977,3.6250000,30.7471008,3.0660000,127.1640015,1.2878543,3.4257958,1.1203737,4.8454776,680,1982,98, , , , , , , ,0,1,0,0,0,0,0,0,0 
1,1978,4.2300000,27.5076008,3.5439000,127.3865967,1.4422020,3.3144624,1.2652278,4.8472266,681,1977,98,1.2878543, ,3.4257958,1.1203737, ,4.8454776, ,0,0,1,0,0,0,0,0,0 
1,1979,4.1919999,28.1268005,4.6374998,124.6424026,1.4331779,3.3367229,1.5341754,4.8254490,682,1978,98,1.4422020,1.2878543,3.3144624,1.2652278,1.1203737,4.8472266,4.8454776,0,0,0,1,0,0,0,0,0 
1,1980,4.1650000,34.0550003,4.9047999,118.9132004,1.4267162,3.5279770,1.5902143,4.7783937,683,1979,98,1.4331779,1.4422020,3.3367229,1.5341754,1.2652278,4.8254490,4.8472266,0,0,0,0,1,0,0,0,0 
1,1981,8.5070000,28.4234009,6.2087002,99.3575974,2.1408894,3.3472128,1.8259516,4.5987253,684,1980,98,1.4267162,1.4331779,3.5279770,1.5902143,1.5341754,4.7783937,4.8254490,0,0,0,0,0,1,0,0,0 
1,1982,7.7199998,33.6785011,6.2589002,97.2427979,2.0438144,3.5168598,1.8340045,4.5772109,685,1981,98,2.1408894,1.4267162,3.3472128,1.8259516,1.5902143,4.5987253,4.7783937,0,0,0,0,0,0,1,0,0 
1,1983,7.2210002,35.9169998,6.3804002,97.1943970,1.9769934,3.5812106,1.8532308,4.5767131,686,1982,98,2.0438144,2.1408894,3.5168598,1.8340045,1.8259516,4.5772109,4.5987253,0,0,0,0,0,0,0,1,0 
9,1977,1.0820000,26.2808990,.2225000,104.5512009,.0788112,3.2688425,-1.5028282,4.6496768,687,1983,99, , , , , , , ,0,1,0,0,0,0,0,0,0 
9,1978,1.0850000,24.9293003,.2375000,107.5437012,.0815800,3.2160439,-1.4375876,4.6778975,688,1977,99,.0788112, ,3.2688425,-1.5028282, ,4.6496768, ,0,0,1,0,0,0,0,0,0 
9,1979,1.1120000,26.2063999,.2669000,110.0803986,.1061602,3.2660036,-1.3208812,4.7012110,689,1978,99,.0815800,.0788112,3.2160439,-1.4375876,-1.5028282,4.6778975,4.6496768,0,0,0,1,0,0,0,0,0 
9,1980,1.0820000,25.9102001,.2488000,108.9508972,.0788112,3.2546368,-1.3911059,4.6908975,690,1979,99,.1061602,.0815800,3.2660036,-1.3208812,-1.4375876,4.7012110,4.6778975,0,0,0,0,1,0,0,0,0 
9,1981,.9110000,25.9696999,.1521000,98.2966003,-.0932124,3.2569304,-1.8832171,4.5879893,691,1980,99,.0788112,.1061602,3.2546368,-1.3911059,-1.3208812,4.6908975,4.7012110,0,0,0,0,0,1,0,0,0 
9,1982,.5720000,27.1898994,.1287000,92.5936966,-.5586162,3.3028455,-2.0502710,4.5282211,692,1981,99,-.0932124,.0788112,3.2569304,-1.8832171,-1.3911059,4.5879893,4.6908975,0,0,0,0,0,0,1,0,0 
9,1983,.5200000,26.4638004,.1103000,91.5326004,-.6539265,3.2757778,-2.2045515,4.5166950,693,1982,99,-.5586162,-.0932124,3.3028455,-2.0502710,-1.8832171,4.5282211,4.5879893,0,0,0,0,0,0,0,1,0 
1,1977,4.5450001,19.9901009,1.9634000,127.6978989,1.5140277,2.9952371,.6746777,4.8496671,694,1983,100, , , , , , , ,0,1,0,0,0,0,0,0,0 
1,1978,4.9169998,22.2085991,2.0044999,126.0818024,1.5926986,3.1004796,.6953946,4.8369308,695,1977,100,1.5140277, ,2.9952371,.6746777, ,4.8496671, ,0,0,1,0,0,0,0,0,0 
1,1979,5.0679998,24.4736996,1.5128000,124.8981018,1.6229463,3.1975992,.4139622,4.8274984,696,1978,100,1.5926986,1.5140277,3.1004796,.6953946,.6746777,4.8369308,4.8496671,0,0,0,1,0,0,0,0,0 
1,1980,5.7170000,21.7728996,1.5108000,110.5073013,1.7434442,3.0806661,.4126393,4.7050815,697,1979,100,1.6229463,1.5926986,3.1975992,.4139622,.6953946,4.8274984,4.8369308,0,0,0,0,1,0,0,0,0 
1,1981,5.3330002,22.7775993,1.4888000,98.5010986,1.6739140,3.1257775,.3979705,4.5900679,698,1980,100,1.7434442,1.6229463,3.0806661,.4126393,.4139622,4.7050815,4.8274984,0,0,0,0,0,1,0,0,0 
1,1982,5.0530000,26.6135006,1.3406000,96.9925003,1.6199821,3.2814186,.2931173,4.5746336,699,1981,100,1.6739140,1.7434442,3.1257775,.3979705,.4126393,4.5900679,4.7050815,0,0,0,0,0,0,1,0,0 
1,1983,5.7389998,28.1483994,1.2453001,97.8806992,1.7472850,3.3374906,.2193765,4.5837493,700,1982,100,1.6199821,1.6739140,3.2814186,.2931173,.3979705,4.5746336,4.5900679,0,0,0,0,0,0,0,1,0 
8,1977,4.9759998,20.8293991,.8609000,117.9279022,1.6046263,3.0363655,-.1497769,4.7700734,701,1983,101, , , , , , , ,0,1,0,0,0,0,0,0,0 
8,1978,4.9970002,19.5856991,.8401000,120.2606964,1.6088377,2.9747996,-.1742344,4.7896619,702,1977,101,1.6046263, ,3.0363655,-.1497769, ,4.7700734, ,0,0,1,0,0,0,0,0,0 
8,1979,5.0619998,19.4888000,.9437000,118.9514999,1.6217617,2.9698400,-.0579469,4.7787156,703,1978,101,1.6088377,1.6046263,2.9747996,-.1742344,-.1497769,4.7896619,4.7700734,0,0,0,1,0,0,0,0,0 
8,1980,5.0700002,19.6896000,.9933000,113.4059982,1.6233408,2.9800906,-.0067225,4.7309742,704,1979,101,1.6217617,1.6088377,2.9698400,-.0579469,-.1742344,4.7787156,4.7896619,0,0,0,0,1,0,0,0,0 
8,1981,4.4349999,18.6630001,.8783000,98.1654968,1.4895276,2.9265430,-.1297670,4.5866547,705,1980,101,1.6233408,1.6217617,2.9800906,-.0067225,-.0579469,4.7309742,4.7787156,0,0,0,0,0,1,0,0,0 
8,1982,3.4460001,22.7050991,.7825000,92.3142014,1.2372142,3.1225896,-.2452613,4.5251980,706,1981,101,1.4895276,1.6233408,2.9265430,-.1297670,-.0067225,4.5866547,4.7309742,0,0,0,0,0,0,1,0,0 
8,1983,2.9649999,23.8546009,.5947000,92.1206970,1.0868770,3.1719770,-.5196983,4.5230994,707,1982,101,1.2372142,1.4895276,3.1225896,-.2452613,-.1297670,4.5251980,4.5866547,0,0,0,0,0,0,0,1,0 
3,1977,.6070000,27.9640007,.2618000,105.4446030,-.4992265,3.3309181,-1.3401744,4.6581860,708,1983,102, , , , , , , ,0,1,0,0,0,0,0,0,0 
3,1978,.7230000,25.9473000,.3328000,107.8389969,-.3243461,3.2560675,-1.1002135,4.6806393,709,1977,102,-.4992265, ,3.3309181,-1.3401744, ,4.6581860, ,0,0,1,0,0,0,0,0,0 
3,1979,.7830000,27.1254005,.3829000,109.5789032,-.2446226,3.3004706,-.9599814,4.6966448,710,1978,102,-.3243461,-.4992265,3.2560675,-1.1002135,-1.3401744,4.6806393,4.6581860,0,0,0,1,0,0,0,0,0 
3,1980,.8840000,26.2789001,.4599000,108.6692963,-.1232982,3.2687664,-.7767462,4.6883092,711,1979,102,-.2446226,-.3243461,3.3004706,-.9599814,-1.1002135,4.6966448,4.6806393,0,0,0,0,1,0,0,0,0 
3,1981,.8860000,26.0580006,.4374000,99.8490982,-.1210384,3.2603250,-.8269072,4.6036601,712,1980,102,-.1232982,-.2446226,3.2687664,-.7767462,-.9599814,4.6883092,4.6966448,0,0,0,0,0,1,0,0,0 
3,1982,.9150000,29.4055004,.4164000,99.3705978,-.0888312,3.3811817,-.8761090,4.5988564,713,1981,102,-.1210384,-.1232982,3.2603250,-.8269072,-.7767462,4.6036601,4.6883092,0,0,0,0,0,0,1,0,0 
3,1983,.9880000,29.6765995,.5157000,101.2429962,-.0120726,3.3903589,-.6622301,4.6175237,714,1982,102,-.0888312,-.1210384,3.3811817,-.8761090,-.8269072,4.5988564,4.6036601,0,0,0,0,0,0,0,1,0 
5,1976,.4650000,21.5597992,.0625000,93.5999985,-.7657179,3.0708303,-2.7725887,4.5390306,715,1983,103, , , , , , , ,1,0,0,0,0,0,0,0,0 
5,1977,.4310000,20.1996002,.0748000,97.8000031,-.8416472,3.0056629,-2.5929375,4.5829248,716,1976,103,-.7657179, ,3.0708303,-2.7725887, ,4.5390306, ,0,1,0,0,0,0,0,0,0 
5,1978,.4630000,18.8003006,.0828000,102.5999985,-.7700282,2.9338729,-2.4913273,4.6308379,717,1977,103,-.8416472,-.7657179,3.0056629,-2.5929375,-2.7725887,4.5829248,4.5390306,0,0,1,0,0,0,0,0,0 
5,1979,.4720000,19.4719009,.0984000,102.1999969,-.7507763,2.9689724,-2.3187146,4.6269317,718,1978,103,-.7700282,-.8416472,2.9338729,-2.4913273,-2.5929375,4.6308379,4.5829248,0,0,0,1,0,0,0,0,0 
5,1980,.4570000,19.6674004,.1006000,100,-.7830719,2.9789624,-2.2966030,4.6051702,719,1979,103,-.7507763,-.7700282,2.9689724,-2.3187146,-2.4913273,4.6269317,4.6308379,0,0,0,0,1,0,0,0,0 
5,1981,.3290000,24.3258991,.0817000,93.9000015,-1.1116976,3.1915417,-2.5047014,4.5422306,720,1980,103,-.7830719,-.7507763,2.9789624,-2.2966030,-2.3187146,4.6051702,4.6269317,0,0,0,0,0,1,0,0,0 
5,1982,.2960000,19.6459007,.0717000,98.1999969,-1.2173958,2.9778688,-2.6352646,4.5870061,721,1981,103,-1.1116976,-.7830719,3.1915417,-2.5047014,-2.2966030,4.5422306,4.6051702,0,0,0,0,0,0,1,0,0 
7,1977,1.3880000,17.5879993,.5916000,95.8209991,.3278639,2.8672168,-.5249246,4.5624819,722,1982,104, , , , , , , ,0,1,0,0,0,0,0,0,0 
7,1978,1.4570000,17.5897007,.6071000,97.5653992,.3763795,2.8673136,-.4990617,4.5805230,723,1977,104,.3278639, ,2.8672168,-.5249246, ,4.5624819, ,0,0,1,0,0,0,0,0,0 
7,1979,1.6070000,17.7528000,.6685000,99.7332993,.4743691,2.8765433,-.4027189,4.6024995,724,1978,104,.3763795,.3278639,2.8673136,-.4990617,-.5249246,4.5805230,4.5624819,0,0,0,1,0,0,0,0,0 
7,1980,1.7020000,18.5251007,.7078000,100.4889984,.5318040,2.9191265,-.3455938,4.6100483,725,1979,104,.4743691,.3763795,2.8765433,-.4027189,-.4990617,4.6024995,4.5805230,0,0,0,0,1,0,0,0,0 
7,1981,1.6890000,20.0503006,.6499000,99.4107971,.5241367,2.9982440,-.4309368,4.5992608,726,1980,104,.5318040,.4743691,2.9191265,-.3455938,-.4027189,4.6100483,4.6024995,0,0,0,0,0,1,0,0,0 
7,1982,1.5460000,21.7812996,1.5735000,98.7426987,.4356709,3.0810518,.4533025,4.5925174,727,1981,104,.5241367,.5318040,2.9982440,-.4309368,-.3455938,4.5992608,4.6100483,0,0,0,0,0,0,1,0,0 
7,1983,1.5630000,21.2726994,1.3786000,100.1188965,.4466070,3.0574245,.3210685,4.6063585,728,1982,104,.4356709,.5241367,3.0810518,.4533025,-.4309368,4.5925174,4.5992608,0,0,0,0,0,0,0,1,0 
7,1984,1.5640000,22.1723995,1.2611001,101.2078018,.4472466,3.0988483,.2319844,4.6171761,729,1983,104,.4466070,.4356709,3.0574245,.3210685,.4533025,4.6063585,4.5925174,0,0,0,0,0,0,0,0,1 
7,1977,.2910000,24.2182007,.2880000,96.2761993,-1.2344320,3.1871045,-1.2447948,4.5672212,730,1984,105, , , , , , , ,0,1,0,0,0,0,0,0,0 
7,1978,.2920000,25.3906994,.2721000,98.3992996,-1.2310015,3.2343829,-1.3015857,4.5890336,731,1977,105,-1.2344320, ,3.1871045,-1.2447948, ,4.5672212, ,0,0,1,0,0,0,0,0,0 
7,1979,.3050000,24.8705997,.2701000,100.2333984,-1.1874435,3.2136865,-1.3089631,4.6075015,732,1978,105,-1.2310015,-1.2344320,3.2343829,-1.3015857,-1.2447948,4.5890336,4.5672212,0,0,0,1,0,0,0,0,0 
7,1980,.3230000,28.4213009,.2708000,100.2444992,-1.1301029,3.3471389,-1.3063748,4.6076121,733,1979,105,-1.1874435,-1.2310015,3.2136865,-1.3089631,-1.3015857,4.6075015,4.5890336,0,0,0,0,1,0,0,0,0 
7,1981,.3090000,28.6987000,.2362000,98.8216019,-1.1744140,3.3568518,-1.4430764,4.5933161,734,1980,105,-1.1301029,-1.1874435,3.3471389,-1.3063748,-1.3089631,4.6076121,4.6075015,0,0,0,0,0,1,0,0,0 
7,1982,.2880000,28.3691006,.2045000,99.2530975,-1.2447948,3.3453004,-1.5871873,4.5976729,735,1981,105,-1.1744140,-1.1301029,3.3568518,-1.4430764,-1.3063748,4.5933161,4.6076121,0,0,0,0,0,0,1,0,0 
7,1983,.2620000,30.3407993,.2762000,100.4744034,-1.3394108,3.4124932,-1.2866300,4.6099029,736,1982,105,-1.2447948,-1.1744140,3.3453004,-1.5871873,-1.4430764,4.5976729,4.5933161,0,0,0,0,0,0,0,1,0 
7,1984,.2470000,28.1751003,.2529000,101.5857010,-1.3983669,3.3384385,-1.3747611,4.6209030,737,1983,105,-1.3394108,-1.2447948,3.4124932,-1.2866300,-1.5871873,4.6099029,4.5976729,0,0,0,0,0,0,0,0,1 
7,1977,1.9190000,10.3137999,.4603000,96.3899994,.6518042,2.3334827,-.7758768,4.5684023,738,1984,106, , , , , , , ,0,1,0,0,0,0,0,0,0 
7,1978,2.0050001,10.0797997,.7612000,98.6078033,.6956441,2.3105333,-.2728591,4.5911503,739,1977,106,.6518042, ,2.3334827,-.7758768, ,4.5684023, ,0,0,1,0,0,0,0,0,0 
7,1979,2.0510001,10.0003996,.7909000,100.3583984,.7183275,2.3026249,-.2345838,4.6087480,740,1978,106,.6956441,.6518042,2.3105333,-.2728591,-.7758768,4.5911503,4.5684023,0,0,0,1,0,0,0,0,0 
7,1980,2.0920000,10.8353004,.7362000,100.1834030,.7381206,2.3828094,-.3062535,4.6070027,741,1979,106,.7183275,.6956441,2.3026249,-.2345838,-.2728591,4.6087480,4.5911503,0,0,0,0,1,0,0,0,0 
7,1981,2.1090000,11.1388998,.6373000,98.6743011,.7462139,2.4104435,-.4505148,4.5918245,742,1980,106,.7381206,.7183275,2.3828094,-.3062535,-.2345838,4.6070027,4.6087480,0,0,0,0,0,1,0,0,0 
7,1982,2.0369999,10.6457996,.5430000,99.3806992,.7114781,2.3651655,-.6106460,4.5989580,743,1981,106,.7462139,.7381206,2.4104435,-.4505148,-.3062535,4.5918245,4.6070027,0,0,0,0,0,0,1,0,0 
7,1983,2.0280001,10.6345997,.4959000,100.5633011,.7070501,2.3641129,-.7013810,4.6107874,744,1982,106,.7114781,.7462139,2.3651655,-.6106460,-.4505148,4.5989580,4.5918245,0,0,0,0,0,0,0,1,0 
7,1984,1.9690000,10.7868996,.4449000,101.6801987,.6775258,2.3783324,-.8099057,4.6218324,745,1983,106,.7070501,.7114781,2.3641129,-.7013810,-.6106460,4.6107874,4.5989580,0,0,0,0,0,0,0,0,1 
7,1977,.9850000,10.4995003,.4069000,95.7071991,-.0151136,2.3513277,-.8991879,4.5612936,746,1984,107, , , , , , , ,0,1,0,0,0,0,0,0,0 
7,1978,1.0750000,11.1334000,.4531000,97.3569031,.0723207,2.4099495,-.7916424,4.5783834,747,1977,107,-.0151136, ,2.3513277,-.8991879, ,4.5612936, ,0,0,1,0,0,0,0,0,0 
7,1979,1.1490000,10.7004004,.7716000,99.6082993,.1388920,2.3702812,-.2592890,4.6012454,748,1978,107,.0723207,-.0151136,2.4099495,-.7916424,-.8991879,4.5783834,4.5612936,0,0,0,1,0,0,0,0,0 
7,1980,1.3950000,10.1562996,.7540000,100.5501022,.3328944,2.3180943,-.2823629,4.6106563,749,1979,107,.1388920,.0723207,2.3702812,-.2592890,-.7916424,4.6012454,4.5783834,0,0,0,0,1,0,0,0,0 
7,1981,1.7120000,11.4474001,.7553000,99.5580978,.5376623,2.4377627,-.2806403,4.6007414,750,1980,107,.3328944,.1388920,2.3180943,-.2823629,-.2592890,4.6106563,4.6012454,0,0,0,0,0,1,0,0,0 
7,1982,1.6070000,13.8097000,.6803000,98.6150970,.4743691,2.6253712,-.3852214,4.5912242,751,1981,107,.5376623,.3328944,2.4377627,-.2806403,-.2823629,4.6007414,4.6106563,0,0,0,0,0,0,1,0,0 
7,1983,1.6550000,13.1138000,.6780000,100.0300980,.5038010,2.5736651,-.3886080,4.6054711,752,1982,107,.4743691,.5376623,2.6253712,-.3852214,-.2806403,4.5912242,4.6007414,0,0,0,0,0,0,0,1,0 
7,1984,1.6390001,13.5972996,.7093000,101.1132965,.4940863,2.6098711,-.3434767,4.6162415,753,1983,107,.5038010,.4743691,2.5736651,-.3886080,-.3852214,4.6054711,4.5912242,0,0,0,0,0,0,0,0,1 
7,1977,.6480000,23.7486000,.5858000,95.7071991,-.4338646,3.1675236,-.5347769,4.5612936,754,1984,108, , , , , , , ,0,1,0,0,0,0,0,0,0 
7,1978,.5950000,24.8118992,.5836000,97.3569031,-.5191938,3.2113233,-.5385395,4.5783834,755,1977,108,-.4338646, ,3.1675236,-.5347769, ,4.5612936, ,0,0,1,0,0,0,0,0,0 
7,1979,.6480000,23.5333996,1.1327000,99.6082993,-.4338646,3.1584206,.1246041,4.6012454,756,1978,108,-.5191938,-.4338646,3.2113233,-.5385395,-.5347769,4.5783834,4.5612936,0,0,0,1,0,0,0,0,0 
7,1980,.6690000,25.3038998,1.0775000,100.5501022,-.4019712,3.2309585,.0746435,4.6106563,757,1979,108,-.4338646,-.5191938,3.1584206,.1246041,-.5385395,4.6012454,4.5783834,0,0,0,0,1,0,0,0,0 
7,1981,.7480000,24.0531998,.9887000,99.5580978,-.2903523,3.1802680,-.0113644,4.6007414,758,1980,108,-.4019712,-.4338646,3.2309585,.0746435,.1246041,4.6106563,4.6012454,0,0,0,0,0,1,0,0,0 
7,1982,.7440000,24.7047005,.8612000,98.6150970,-.2957142,3.2069936,-.1494285,4.5912242,759,1981,108,-.2903523,-.4019712,3.1802680,-.0113644,.0746435,4.6007414,4.6106563,0,0,0,0,0,0,1,0,0 
7,1983,.7670000,24.0431004,.7773000,100.0300980,-.2652684,3.1798480,-.2519289,4.6054711,760,1982,108,-.2957142,-.2903523,3.2069936,-.1494285,-.0113644,4.5912242,4.6007414,0,0,0,0,0,0,0,1,0 
7,1984,.8240000,23.9267998,.9389000,101.1132965,-.1935848,3.1749992,-.0630463,4.6162415,761,1983,108,-.2652684,-.2957142,3.1798480,-.2519289,-.1494285,4.6054711,4.5912242,0,0,0,0,0,0,0,0,1 
7,1977,4.7420001,10.2996998,1.2939000,96.3899994,1.5564590,2.3321147,.2576609,4.5684023,762,1984,109, , , , , , , ,0,1,0,0,0,0,0,0,0 
7,1978,4.9600000,10.3787003,1.3694000,98.6078033,1.6014057,2.3397555,.3143727,4.5911503,763,1977,109,1.5564590, ,2.3321147,.2576609, ,4.5684023, ,0,0,1,0,0,0,0,0,0 
7,1979,5.1459999,10.5851002,1.4332000,100.3583984,1.6382197,2.3594475,.3599097,4.6087480,764,1978,109,1.6014057,1.5564590,2.3397555,.3143727,.2576609,4.5911503,4.5684023,0,0,0,1,0,0,0,0,0 
7,1980,5.4289999,10.7233000,1.4141001,100.1834030,1.6917549,2.3724189,.3464933,4.6070027,765,1979,109,1.6382197,1.6014057,2.3594475,.3599097,.3143727,4.6087480,4.5911503,0,0,0,0,1,0,0,0,0 
7,1981,5.4429998,11.2023001,1.3161000,98.6743011,1.6943303,2.4161191,.2746728,4.5918245,766,1980,109,1.6917549,1.6382197,2.3724189,.3464933,.3599097,4.6070027,4.6087480,0,0,0,0,0,1,0,0,0 
7,1982,5.6199999,10.6793003,1.2230000,99.3806992,1.7263316,2.3683074,.2013069,4.5989580,767,1981,109,1.6943303,1.6917549,2.4161191,.2746728,.3464933,4.5918245,4.6070027,0,0,0,0,0,0,1,0,0 
